Unnamed: 0,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Con cámara de retroceso,Kilómetros,Título,Precio,Moneda,Descripción,Tipo de vendedor
18234,Volkswagen,T-Cross,2025.0,1.0 200 Tsi Trendline Aut,Plateado,Nafta,5.0,Automática,1.0,SUV,Sí,0 km,Volkswagen T-Cross 1.0 200 Tsi Trendline Aut,30990000.0,$,"Asesores Comerciales certificados por VW Argentina

      - Hasta agotar stock en OFERTA
      - Consecionario Oficial N°1 por 21 años consecutivos.
      - El mejor precio del Mercado Asegurado!
      - Acepto permuta por mayor o menor valor.
      - Entrega inmediata.
      - Disponibilidad de Colores.
      - Financiación exclusiva.
      - Consulte por esta y otras versiones o modelos.
      - No incluye ningún gasto.",tienda
10034,Toyota,Hilux SW4,2013.0,3.0 Srv Cuero I 171cv 4x4 5at,Blanco,Diésel,5.0,Automática,3.0,SUV,,327882.0,Toyota Hilux SW4 3.0 Srv Cuero I 171cv 4x4 5at,27000.0,US$,Único Dueño Dos juegos de llaves VTV hasta julio del 2025 Cuatro cubiertas compradas en 2020Camioneta familiar,particular
11797,Jeep,Grand Cherokee,2011.0,3.6 Limited 286hp Atx,Negro,Nafta,5.0,Automática,3.6,SUV,Sí,129000.0,Jeep Grand Cherokee 3.6 Limited 286hp Atx,20500.0,US$,"*Jeep Grand Cherokee 3.6 4x4*-Servicios correlativos-Lista para transferir-Impecable estado-Usados seleccionados-Automóviles 0km-Unidades listas para transferir*COTIZA TU USADO*-Entrega tu usado en forma de pago-Pedí cotización on line enviando fotos e información o visitanos en nuestras sucursales.*EXPERTOS EN CONSIGNACIÓN*-Dejanos tu auto para la venta, nosotros nos encargamos del resto.-Más de 20 años de experiencia-Local abierto al público*ASEGURA TU AUTO*-Retira tu unidad asegurada",concesionaria
16092,Renault,Duster,2021.0,1.6 Ph2 4x2 Expression,Gris,Nafta,5.0,Manual,1.6,SUV,,51000.0,Renault Duster 1.6 Ph2 4x2 Expression,22000000.0,$,Renault Duster 1.6 expression 51.000 km 2021 EXCELENTE ESTADO !!CUBIERTAS MICHELIN NUEVAS PARTICULAR. PODRÍA RECIBIR ALGUNA PERMUTA EN PARTE DE PAGO.Mi celular es 1166355624,particular
13871,Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel,Negro,Nafta,5.0,Manual,1.6,SUV,,34500.0,Citroën C4 Cactus 1.6 Vti 115 Feel,22800.0,US$,"UNIDAD EN STOCK ONLINE. coordinar la visita previamente.Tomamos mayor y menor valor. Su consulta no molesta.CITROEN C4 CACTUSVERSION FEELCAJA MANUALAÑO 202234.500 KMNo necesitas hacerle nada,Solo ponerlo en marcha y disfrutarlo.SI QUERES VENDER TU AUTO CON NOSOTROS, TE VENDEMOS TU AUTO SIN QUE LO DEJES DE USAR.Somos BROTHERS DRIVE CARS.Asesoramiento especializado.Atención personalizada.Permutas MAYOR Y MENOR VALOR.Consignaciones SIN QUE LO DEJES DE USAR.Financiación en cuotas FIJAS Y EN PESOS (LO ARMAMOS A TU MEDIDA)Gestoría integral del automotor.Broker de seguros.#somosconfianza #brothersforlife",concesionaria
650,Audi,Q5,2010.0,2.0 Tfsi 211cv Stronic Quattro,Negro,Nafta,5.0,Automática,2.0,SUV,Sí,124000.0,Audi Q5 2.0 Tfsi 211cv Stronic Quattro,18500.0,US$,"Vehículo listo para transferir , cambio de aceite y filtros recién hecho ,",particular
16053,Volkswagen,Tiguan Allspace,2025.0,2.0 Tsi Life 4Motion Dsg,Plateado,Nafta,5.0,Automática,2.0,SUV,,0.0,Volkswagen Tiguan Allspace 2.0 Tsi Life 4Motion Dsg,54990000.0,$,"HAUSWAGEN PILAR - CONCESIONARIO OFICIAL VOLKSWGEN (33 años de trayectoria)UNIDADES FÍSICAS, EN STOCK.Entrega inmediata!. Varios colores.*Opción de financiar hasta $18.000.000 en 9 cuotas fijas, TASA 0% ANUAL.Somos la red de concesionarias Volkswagen más importante del país.Te ofrecemos:- Entrega inmediata- Plan de financiación especial con tarjeta de crédito MACRO, en 6/12 cuotas sin interés- Financiamos solo con DNI- Tomamos usados en parte de pago. Mejor cotización- Crédito prendarios- Ventas corporativas- Tomamos Dólares (Consultar cotización)CONSULTE POR OTROS MODELOS Y VERSIONES.HAUSWAGEN PILARPanamericana, colectora este ramal pilar km 51, Pilar, BS AS.Asesor comercialBRIAN AVALOS",tienda
12228,Chevrolet,Tracker,2014.0,1.8 Ltz+ Awd At 140cv,Gris,Nafta,5.0,Automática,1.8,SUV,,115000.0,Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,15000.0,US$,"Excelente tracker 4x4 con gnc, solo la vendo para comprarme una nueva, led en bajas y auxiliares de excelente calidad y carísimos, vidrios quantum, el que sabe de vidrios reconoce la calidad de alta gama de los quantum. La camioneta se vende al día, transferida. Soy titular. Por favor ofertas razonables para un vehículo cuidado. Solo cambio x Tucson 4x4 o tracker más nueva. GPS instalado que no viene de fábrica. Cámara marcha atrás, techo solar eléctrico. Luces automáticas y más…",particular
17630,Ford,Ecosport,2013.0,1.6 Titanium 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,,117000.0,Ford Ecosport 1.6 Titanium 110cv 4x2,12500.0,US$,"AUTOMOTORES-CEAFORD ECOSPORT TITANIUM 1.6SEGUNDA MANO 2013 EN EXCELENTE ESTADOACEPTAMOS PERMUTASFINANCIAMOS CON CUOTAS FIJAS EN PESOS SOLO CON DNI, APROBACION EN EL ACTO!",concesionaria
5688,Volkswagen,Taos,2025.0,1.4 250 Tsi Comfortline,Gris,Nafta,5.0,Automática,1.4,SUV,Sí,0.0,Volkswagen Taos 1.4 250 Tsi Comfortline,37165000.0,$,"3 Services bonificado + 3 años de garantía ó 100.000km>Tomamos tu usado en parte de pago>Retirás en 10-15 días reales con constante seguimiento>Sólo vendemos stock físico, asignamos número de chasis y motor con entrega inmediataConcesionario oficial vwSergio Arismendi,Asesor comercial",tienda
4742,Volkswagen,Taos,2024.0,1.4 250 Tsi Comfortline Tiptronic,Beige,Nafta,5.0,Automática,1.4,SUV,Sí,12000.0,Volkswagen Taos 1.4 250 Tsi Comfortline Tiptronic,36999900.0,$,Volkswagen Taos Comfortline 1.4T AT 2024 12.000kmrural 5 puertas única manoal díagarantía de fabrica igual a 0km digna de ver,concesionaria
7542,Volkswagen,Taos,2025.0,Comfortline 1.4 TSI,Gris,Nafta,5.0,Automática,1.4 TSI turbo 150 CV,SUV,,0.0,Volkswagen Taos Comfortline 1.4 TSI,40000000.0,$,El vendedor no incluyó una descripción del producto,concesionaria
17643,Volkswagen,T-Cross,2024.0,1.0 200 Tsi Highline Aut,Plateado,Nafta,5.0,Automática,1.0,SUV,Sí,11111.0,Volkswagen T-Cross 1.0 200 Tsi Highline Aut,29210000.0,$,"NUEVO VOLKSWAGEN T-CROSS DISPONIBLEVersiones: Trendline | Comfortline | Highline | OutfitFINANCIACIÓN DIRECTA CON VOLKSWAGENCuotas fijas en pesosTasa 0% de interésNo es plan de ahorroSin bancos ni financieras intermediariasVentaja: Al operar directamente con la marca, evitás pagar intereses y costos administrativos. Esto reduce significativamente el costo total del vehículo.BENEFICIOS DESTACADOSPrecio congelado al momento de cerrar la operaciónNo trabajamos con factura abiertaHasta 12 o 18 cuotas fijas (consultar condiciones)Promoción válida hasta el día 30 o hasta agotar stockACEPTAMOS VEHÍCULOS USADOS EN PARTE DE PAGOTomamos tu vehículo usado para facilitar la operaciónTambién te ayudamos a venderlo si lo necesitásOpción ""llave por llave"" para que nunca pierdas tu movilidadDESCUENTOS ESPECIALESBonificaciones por flotas y ventas corporativasDescuentos en distintas unidades disponiblesENTREGA DISPONIBLE EN TODO EL PAÍSCoordinamos retiro en concesionarios oficiales o entrega en tu localidadGestión 100 % a distancia, ágil y seguraCONCESIONARIO OFICIAL VOLKSWAGENContamos con más de 50 años de experiencia en Buenos Aires.Brindamos asesoramiento personalizado, atención profesional y entrega garantizada con stock disponible.INFORMACIÓN CLAVEEl precio publicado corresponde a una promoción exclusiva del mes vigente, válida solo para operaciones financiadas con o sin entrega de usado.",particular
3799,Nissan,Kicks,2022.0,1.6 Exclusive Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,,8300.0,Nissan Kicks 1.6 Exclusive Cvt,33500000.0,$,"-. 8.300KM -. NAFTA -. AUTOMÁTICA-. COTIZAMOS MEJOR TU USADO -. FINANCIACION TASA FIJAS O UVAEstamos en Rio Cuarto, Córdoba",concesionaria
5057,Jeep,Compass,2019.0,2.4 at9 awd 4x4,,Nafta,5.0,Automática,2.4,SUV,,92500.0,Jeep Compass 2.4 at9 awd 4x4,25950.0,US$,JEEP COMPASS LIMITED 4X4 2.4 AÑO 2019 CON 92.500 KM SEGUNDA MANO TITULAR AL DIA SERVÍCE OFICIALES EL ULTIMO REALIZADO DICIEMBRE 2024 FULL EQUIPAMIENTO EXCELENTE ESTADO Y MANTENIMIENTO TOMARIA MENOR VALOR DE MI INTERÉS ZONA MARTINEZ SAN ISIDRO,particular
2872,Citroën,C4 Cactus,2021.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,SUV,Sí,68000.0,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,23091500.0,$,"Citroen C4 muy buen estado, permuto solo ppr menor valor",particular
11088,Nissan,Kicks,2021.0,1.6 Exclusive Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,,62000.0,Nissan Kicks 1.6 Exclusive Cvt,30000000.0,$,TOYOTA KANSAIN°1 EN VENTAS POR 24 AÑOS CONSECUTIVOSMEJOR SERVICIO DE POSVENTA DE LA REDRESERVA TU CUPO EN LA CONCESIONARIA CON MAYOR DISPONIBILIDAD DE LA REDRECIBIMOS TU UNIDAD USADAFINANCIACION A TRAVES DE TOYOTA COMPANIA FINANCIERA PARA 0KM´S Y USADOSCONTAMOS CON ESTACIONAMIENTO PARA CLIENTESRESPONSABLE - FREDDY JEREZ,tienda
942,Jeep,Patriot,2012.0,2.0 Sport 4x2 156cv Mtx,Negro,Nafta,5.0,Manual,2.0,SUV,,220000.0,Jeep Patriot 2.0 Sport 4x2 156cv Mtx,13000.0,US$,El vendedor no incluyó una descripción del producto,concesionaria
12193,Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Gris,Nafta,5.0,Manual,1.6,SUV,,14100.0,Citroën C4 Cactus 1.6 Vti 115 Feel,23000000.0,$,"Somos Motormax, el e-commerce de autos usados enfocado en brindarte la mejor experiencia de compra venta.Desde el 2006 mas de 50.000 clientes confian en nosotros:- Autos garantizados, con opciones de financiación y seguros.- Compramos tu auto de forma virtual, pagamos al momento de la entrega.- Nos encargamos de la gestoría por vos, en la compra y en la venta de tu auto.Visitanos en el Shopping Norcenter (Vicente Lopez), de lunes a sábado de 11 a 19 hs!Motormax. Vendé seguro - Comprá tranquilo.",tienda
16573,Chevrolet,Tracker,2024.0,1.2 Rs At6,Blanco,Nafta,5.0,Automática,1.2,SUV,,0.0,Chevrolet Tracker 1.2 Rs At6,36600000.0,$,"Agencia oficial Chevrolet. 24 años de trayectoria avalan nuestras ventas.Unidad física para entrega inmediata. Contamos con un showroom boutique donde se exhiben todos los autos al cual se llega con rápido acceso,Tasamos, compramos y tomamos en parte de pago en el momento tu vehículo.Contamos con stock de vehículos 0km de diversas marcas en nuestra sucursal y ofrecemos toda la línea de unidades del mercado.Ofrecemos Gestoría personalizada para transferir tu auto, pedir informes, realizar verificaciones y trámites de tu vehículo.Tomamos planes de ahorro Chevrolet, solo Chevrolet, no de otras marcas.",concesionaria
10052,Ford,Ecosport,2016.0,1.6 Freestyle 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,,140000.0,Ford Ecosport 1.6 Freestyle 110cv 4x2,15800000.0,$,"Ford Ecosport Freestyle 1.6N MT del año 2016, que se encuentra en excelente estado y está listo para ser transferido. Con un kilometraje de 140,000 km, este automóvil ofrece una serie de características que aseguran confort y seguridad. Entre sus comodidades se incluyen aire acondicionado, apoyabrazos para el conductor, columna de dirección ajustable en altura y profundidad, y una butaca del conductor regulable en altura. Además, cuenta con una computadora de abordo y comandos satelitales al volante para una experiencia de conducción más cómoda.El vehículo está equipado con levantacristales eléctricos y un sistema de audio con radio AM/FM, USB, Bluetooth, MP3 y AUX, junto con conectividad Sync. Los sensores de estacionamiento traseros facilitan las maniobras en espacios reducidos. La dirección asistida EPAS y el display multifunción de 3,5"" mejoran la experiencia de conducción.En cuanto a su diseño exterior, presenta barras longitudinales de techo, espejos eléctricos con luz de giro y faros antiniebla. Las llantas de aleación R16 y la luneta térmica con sistema limpia/lava completan su atractivo estético. En términos de seguridad, dispone de doble airbag frontal, alarma con cierre centralizado, control de estabilidad ESC, control de tracción y frenos ABS. También incluye anclajes ISOFIX, asistente de arranque en pendiente HLA y asistencia al frenado de emergencia EBA.Este vehículo viene con manuales originales, una segunda llave, grabado de autopartes y cuenta con la Verificación Técnica Vehicular (VTV) al día. En resumen, este Ford Ecosport Freestyle ofrece una combinación ideal de tecnología, seguridad y confort para aquellos que buscan un automóvil confiable y bien equipado.",concesionaria
15771,Hyundai,Tucson,2024.0,2.0 C/techo,Azul,Nafta,5.0,Automática,2.0,SUV,Sí,0.0,Hyundai Tucson 2.0 C/techo,48000.0,US$,"¡Bienvenido a nuestro concesionario oficial Hyundai!Asesor comercial Salcedo Raúl.Unidad Física para Entrega Inmediata.No esperes más para disfrutar de tu nuevo Hyundai.La unidad se encuentra física y lista para entrega inmediata, sin demoras innecesarias.Formas de Pago para Unidades 0KM:Contado: La opción más rápida y sencilla.Permutas: Tomamos tu usado en forma de pago.Nota Importante:El valor publicado corresponde al PRECIO DE LISTA del corriente mes. Dicho importe no incluye gastos de agencia (flete, formularios, alistamiento, pre entrega, etc.) ni patentamiento.>> Consulte POR LA MEJOR OFERTA DE CONTADO de esta unidad. <<*** ¡Recorda que comercializamos en todo el pais! Por lo tanto, una vez pago el vehículo, podemos enviarte la documentación de la unidad y solo tenes que venir a buscarlo con la patente y el seguro. ***Si deseas obtener más detalles sobre cualquiera de nuestras unidades, formas de pago o si tienes alguna pregunta, no dudes en contactarnos. Estamos aquí para ayudarte a encontrar el Hyundai que se adapte a tus necesidades.¡Gracias por considerarnos para tu próxima adquisición de vehículo!",concesionaria
16615,Toyota,Hilux SW4,2014.0,3.0 Srv Cuero 171cv 4x4 5at - A4,Gris,Diésel,5.0,Automática,3.0,SUV,,236000.0,Toyota Hilux SW4 3.0 Srv Cuero 171cv 4x4 5at - A4,27800.0,US$,Excelente estado.Particular. Segundo Dueño.,particular
943,Chevrolet,Tracker,2024.0,1.2 Ltz Turbo At,Blanco,Nafta,5.0,Automática,1.2,SUV,,0.0,Chevrolet Tracker 1.2 Ltz Turbo At,29699900.0,$,° ° ° CONCESIONARIO OFICIAL CHEVROLET FOREST CAR ° ° ° ° ° ° A S E S O R A  D A I A N A ° ° ° ° ° ° ENTREGA INMEDIATA ° ° ° ° ° ° Financiación a tasa 0 % cuota fija pesos ****> Consulta el precio de contado efectivo.> El valor publicado NO ES FINAL Y NO incluye gastos de flete ni patentamiento.> Vendemos solo unidades físicas de stock> Reserva la la unidad y congela precio AHORA!> Damos número de motor y chasis con la reserva> Showroom disponible con estacionamiento para clientes.,tienda
1262,Toyota,Hilux SW4,2007.0,3.0 Srv Cuero,Negro,Diésel,5.0,Manual,3.0,SUV,,320000.0,Toyota Hilux Sw4 3.0 Srv Cuero,20000.0,US$,4x4Cubiertas nuevasDistribucion hecha a los 287000kmService hecho en toyota a los 315000 (el mas completo)Permuto,particular
13022,Ford,Ecosport,2013.0,1.6 Freestyle 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,,99000.0,Ford Ecosport 1.6 Freestyle 110cv 4x2,14900000.0,$,"ACEPTAMOS PERMUTAS AUTOS Y/O MOTOS FINANCIACION: CREDITOS PRENDARIOS HASTA EL 60% DEL VALOR, TRABAJAMOS CON LAS PRINCIPALES MUTUALESBANCOS Y FINANCIERAS DEL RUBRO. CREDITOS PARSONALES CON RECIBOS DE SUELDO HASTA 36 CUOTAS.ACEPTAMOS TARJETAS DE CREDITO HASTA 12 CUOTAS, VISA Y MASTER EMITIDAS POR BANCOS. GESTORIA PROPIA.",concesionaria
3048,Chevrolet,Tracker,2019.0,Awd Premier +,Plateado,Nafta,5.0,Automática,1.8,SUV,,78500.0,Chevrolet Tracker Awd Premier + Carwestcaba,23500000.0,$,"En Car West S.A., hacemos que comprar y/o vender tu auto sea fácil, rápido y seguro.¿Qué te ofrecemos?• Financiación preferencial, en cuotas fijas y en pesos!!• Tomamos tus usados en parte de pago, y al mejor precio del mercado (si, podes entregar más de un vehículo).• Garantía de motor, caja y diferencial por tres meses o 3000 km.Tenemos al mejor equipo de trabajo, que se encargará de asesorarte y brindarte toda la información necesaria, haremos que tu experiencia adquiriendo el nuevo vehículo de tu sueños sea mejor que la esperada.No solo te vendemos el mejor auto, también nos encargamos de brindarte el mejor servicio. No lo dudes, comunicate con nosotros y coordinamos una visita. Tu nuevo vehículo y nosotros te esperamos!",concesionaria
1173,Toyota,Hilux SW4,2021.0,2.8 Srx 177cv 4x4 7as At,Blanco,Diésel,5.0,Automática,2.8,SUV,,142000.0,Toyota Hilux SW4 2.8 Srx 177cv 4x4 7as At,50000000.0,$,"SW4 año 2021. Segundo dueño, excelente estado. Se puede facturar ""A"" (tiene IVA). Todos los servicios oficiales. KM hechos en ruta. Versión 204cv. Enganche original.",particular
16224,Chevrolet,Tracker,2025.0,1.2 Rs At6,Blanco,Nafta,5.0,Automática,1.2,SUV,Sí,0.0,Chevrolet Tracker 1.2 Rs At6,32200900.0,$,"Financia al mismpo precio que contado :$12.000.000 en 12 cuotas fijas sin interes $999.999.-$16.000.000 en 18 cuotas fijas sin interes $888.888.-- No se incluyen gastos de flete, formularios y patentamiento (gastos variables segun la operacion que quiera realizar el cliente)VEHICULO EN STOCK / ENTREGA INMEDIATA 15 DIAS.Asesor Joaquin PereyraChevrolet Beta Acassuso",tienda
5492,Chevrolet,Tracker,2017.0,1.8 Ltz 140cv,Blanco,Nafta,5.0,Manual,1.8,SUV,,67000.0,Chevrolet Tracker 1.8 Ltz 140cv,16300.0,US$,HERMOSO VEHICULO MUY CUIDADA ENTREGA INMEDIATA VTVTRANSFERENCIA DOMINIAL GESTIONADA POR LA EMPRESA TOMAMOS USADOS SOLO A TITULARESCONSULTEFINANCIAMOS,concesionaria
2936,Jeep,Commander,2025.0,1.3 T270 Limited 4X2 At6,Azul,Nafta,5.0,Automática,1.3,SUV,,0.0,Jeep Commander 1.3 T270 Limited 4X2 At6,50390000.0,$,"¡TU JEEP TE ESTÁ ESPERANDO EN JEEP RUSSONIELLO NORDELTA!Si estás buscando una SUV que combina diseño, tecnología y robustez, el Jeep es tu mejor elección.Y no hay mejor lugar para encontrarla que en JEEP RUSSONIELLO NORDELTA, una de las concesionarias más grandes y confiables del país.________________________________________¿POR QUÉ ELEGIR JEEP RUSSONIELLO NORDELTA? Más de 20 años de trayectoria en el mercado automotor. Concesionario oficial Jeep, con atención especializada y asesoramiento profesional en cada etapa de tu compra. Atención personalizada, clara y sin vueltas. Nuestro equipo está capacitado para brindarte una experiencia única. Gran stock disponible y entrega inmediata en múltiples versiones y colores. Planes de financiación exclusivos, toma de usados al mejor valor del mercado y promociones únicas. Miles de clientes satisfechos nos eligen cada año por nuestra seriedad, transparencia y compromiso.________________________________________¿QUÉ OFRECE LA NUEVA JEEP? Estilo sofisticado con diseño robusto y urbano. Tecnología de última generación y conectividad total. Interior amplio, cómodo y con terminaciones premium. Excelente performance tanto en ciudad como en ruta.________________________________________VENÍ A JEEP  RUSSONIELLO EN NORDELTA  Y LLEVATE LA SUV QUE SIEMPRE SOÑASTE. Consultanos ahora y descubrí una experiencia de compra a otro nivel. ¡Estamos para ayudarte!VALORAMOS CONTACTO POR WHATSAPP PARA MAYOR RAPIDEZ DE RESPUESTA",concesionaria
12071,Renault,Captur,2019.0,1.6 Intens Cvt,Blanco,Nafta,5.0,Automática,INYECCION MULTI PUNTO,SUV,Sí,85000.0,Renault Captur 1.6 Intens Cvt,22500000.0,$,"¿Cómo es comprar y vender en CARMUV?Fácil, rápido, seguro y transparenteCOMPRA CON GARANTIASElegís y comparas los autos que quierasReserva tu auto favoritoLo podes financiar con créditos personales BANCORRecibimos como parte de pago tu auto de menor y/ o mayor valorTe llevas un auto con garantía, certificado e inspeccionado por especialistasSomos CARMUV una empresa de GRUPO TAGLE dedicada a la compra y venta de vehículos 100% digitalEncontramos en Instagram como @carmuv_autos",concesionaria
15953,Volkswagen,Tiguan,2019.0,1.4 tsi Confort,Blanco,Nafta,5.0,Automática,1.4,SUV,,130000.0,Volkswagen Tiguan 1.4t,38500000.0,$,1.4 tsi caja automatica 3 filas de asientos,concesionaria
10540,Suzuki,Grand Vitara,2009.0,2.0 Jiii,Dorado,Nafta/GNC,5.0,Manual,2.0,SUV,,200000.0,Suzuki Grand Vitara 2.0 Jiii,16000000.0,$,Autonomía de GNC 180km,particular
17580,Honda,CR-V,2013.0,2.4 Lx 2wd 185cv At,Gris,Nafta,5.0,Automática,2.4,SUV,,191000.0,Honda CR-V 2.4 Lx 2wd 185cv At,17000.0,US$,"HONDA CR-V 2.4 LX ATMODELO 2013191.000KMSBUEN ESTADO EN LINEAS GENERALESAL DIA, LISTA PARA TRANSFERIR!TOMAMOS PERMUTAS!FINANCIAMOS! SOLO CON DNI! CUOTAS FIJAS!Somos VINIMOTORSSan Miguel, Gaspar Campos 2445.Lunes a Viernes 08:30 a13 y 15 a 18hsSábados 9 a 13hs",concesionaria
3146,BMW,X6,2010.0,3.0 Xdrive 35i Sportive 306cv,Plateado,Nafta,5.0,Automática,3.0,SUV,,130000.0,BMW X6 3.0 Xdrive 35i Sportive 306cv,28900.0,US$,Descripción!!!!!!!!!!!!!!EL PRECIO CORRESPONDE A DOLAR INFORMAL TC VENTABMW X6 3.0 X DRIVE 35 I SPORTIVE CV 306AÑO 2010 GRIS PLATAKMS 130.000CAJA AUTOMATICA - TAPIZADO DE CUERO - SENSORES DELANTEROS Y TRASEROS - CAMARA DE RETROCESO Y CAMARA FRONTAL - LEVAS AL VOLANTE - CLIMATIZADOR - VOLANTE MULTIFUNCION - DIFERENTES MODOS DE MANEJO - BLUETOOTH - TECHO CORREDIZO - DOCUMENTACION AL DIA - LISTO PARA TRANSFERIR,concesionaria
13592,Peugeot,2008,2025.0,1.0T Allure,Blanco,Nafta,5.0,Automática,1.0,SUV,Sí,0.0,Peugeot 2008 1.0T Allure,35400000.0,$,"******** NUEVA PEUGEOT 2008 ALLURE T200 1.0 N Turbo de 120 cv  AM25.5 ********AÑO 2025. 0KM.CAJA AUTOMÁTICA CVT DE 7 MARCHAS -    MOTOR CADENERO- ENTREGA INMEDIATA !!!!!- ASESORAMIENTO PERSONALIZADO.- FINANCIAMOS EN CUOTAS FIJAS Y EN PESOS: En SVA ofrecemos siempre las mejores tasas del mercado. Aceptamos permutas de todas las marcas. Aceptamos tu Plan de Ahorro Peugeot / Citroën en parte de pago.- ATENCIÓN DE VENTAS ESPECIALES: En SVA atendemos empresas, comerciantes, diplomáticos, jueces y APM.- FORMAS DE PAGO: en SVA aceptamos todas las formas de pago.- SU USADO PARA NOSOTROS VALE MUCHO MÁS: En SVA pagamos mejor por su vehículo usado.  También podemos tomar su auto en consignación.- MEJORAMOS CUALQUIER PRESUPUESTO !!!!- ESTACIONAMIENTO PARA CLIENTES!!!!- LA MEJOR ATENCIÓN POST VENTA, CON TALLERES PROPIOS EN LA ZONA: Nuestros talleres de servicio post venta en Capital Federal y Zona Norte de GBA están puntuados como los mejores del país.- AUMENTAMOS NUESTRA ATENCIÓN EN CANALES DIGITALES Y TELEFÓNICOS CON LA INTENCIÓN DE QUE, PUEDA HACER UNA OPERACIÓN 100% ONLINE.| GRUPO SVA |Concesionarios Oficiales Peugeot / Citroën¡MÁS DE 60 AÑOS EN EL RUBRO AUTOMOTOR !!!!",tienda
10714,Toyota,RAV4,2009.0,2.4 4x4 At,Plateado,Nafta,5.0,Automática,2.4,SUV,Sí,260000.0,Toyota RAV4 2.4 4x4 At,15500000.0,$,"EXCELENTE UNIDAD!!!! EQUIPAMIENTO FULL FUNCIONANDO A LA PERFECCION.GARANTIA DE DOCUMENTACION, LISTA PARA SER TRANSFERIDO.TOMAMOS TU USADO EN PARTE DE PAGO AL MEJOR PRECIO DEL MERCADO.ESTAMOS EN VILLA URQUIZA A CUATRO CUADRAS DE LA ESTACION LOS INCAS DEL SUBTE B.LUNES A VIERNES DE 10 A 18.30HS SABADOS DE 10 A 14HS FUERA DE ESE HORARIO COORDINAR CITA PREVIA.TE ESPERAMOS!!!",concesionaria
2444,Toyota,Corolla Cross,2024.0,1.8 Xei Ecvt,Blanco,Híbrido/Nafta,5.0,Automática,1.8,SUV,,0.0,Toyota Corolla Cross 1.8 Xei Ecvt,46900000.0,$,Híbrido okm listo para entregar blanco perlado,concesionaria
5533,BMW,X1,2019.0,2.0 Sdrive 20i Sportline 192cv,Blanco,Nafta,5.0,Automática,2.0,SUV,Sí,53500.0,BMW X1 2.0 Sdrive 20i Sportline 192cv,40500.0,US$,"Vendo Bmw x1 20i patentada en febrero de 2019Posee todos servicios oficiales y facturas.Cubiertas Michelin primacy 4 con un año de uso.Vehículo traído a pedido con muchos opcionales de fábrica (Sistema de sonido Harman Kardon, BMW connected Drive, acceso comfort, apertura de baúl por gesto, Head up display, función de luces altas automáticas, CarPlay inalámbrico, lector de cd, parrilla BMW negro intenso)",particular
13301,Jeep,Renegade,2018.0,1.8 Sport At Plus,Gris,Nafta,5.0,Automática,1.8,SUV,,72000.0,Jeep Renegade 1.8 Sport At Plus,23500000.0,$,"Jeep Renegade Sport Plus 1.8 ATMuy buen estado, sin detalles.Documentación lista para transferir",concesionaria
10940,Ford,Kuga,2021.0,2.0 Titanium,Gris,Híbrido,5.0,Automática,2.0,SUV,,49000.0,Ford Kuga 2.0 Titanium,38500.0,US$,Híbrida. Primera mano. Tracción integral automática. Estado excelente.Motor 2.5l (no está en las opciones de MeLi),particular
15207,Citroën,C4 Cactus,2022.0,1.6 Thp 165 At6 Shine,Negro,Nafta,4.0,Automática,1.6,SUV,,81300.0,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,21500000.0,$,"Somos Motormax, el e-commerce de autos usados enfocado en brindarte la mejor experiencia de compra venta.Desde el 2006 mas de 50.000 clientes confian en nosotros:- Autos garantizados, con opciones de financiación y seguros.- Compramos tu auto de forma virtual, pagamos al momento de la entrega.- Nos encargamos de la gestoría por vos, en la compra y en la venta de tu auto.Visitanos en el Shopping Norcenter (Vicente Lopez), de lunes a sábado de 11 a 19 hs!Motormax. Vendé seguro - Comprá tranquilo.",tienda
3442,Renault,Duster Oroch,2019.0,2.0 Outsider Plus,Rojo,Nafta,5.0,Manual,2.0,SUV,,43000.0,Renault Duster Oroch 2.0 Outsider Plus,20500.0,US$,"La mejor opción si estas buscando un vehículo 4x4, económico y en excelente estado!Tan solo 43.000km reales, 1ra mano.Lista para transferir, posee toda la documentación necesaria para llevártelo en el día y libre de deudas!Tomamos tu usado al mejor precio!No aceptamos motos, cuatriciclos, terrenos etc.Estamos ubicados en Villa Devoto.Av San Martin 7118, esquina Griveo. A tan solo 300 metros de Av Gral Paz.Horarios de atención: Lunes a Viernes de 10 a 12 y de 14 a 18 hsSábados de 10:00 a 15:00 hsCualquier consulta, por aca o directamente a mi whatsapp;1158952993.Axel .-",concesionaria
